132.0,163.0,133.0,106.0,51.0,51.0,52.0
41.0,18.0,42.0,55.0,64.0,67.0,69.0
30.0,95.0,83.0,63.0,23.0,23.0,26.0
59.0,61.0,69.0,52.0,35.0,44.0,53.0
87.0,115.0,57.0,75.0,78.0,80.0,80.0
145.0,128.0,128.0,54.0,57.0,59.0,58.0
128.0,167.0,69.0,50.0,63.0,65.0,73.0
53.0,102.0,80.0,62.0,61.0,59.0,93.0
18.0,131.0,84.0,31.0,42.0,48.0,48.0
9.0,9.0,41.0,53.0,56.0,63.0,64.0
30.0,2.0,3.0,5.0,6.0,11.0,10.0
1.0,51.0,36.0,44.0,51.0,55.0,58.0
122.0,161.0,118.0,82.0,69.0,69.0,72.0
40.0,65.0,50.0,46.0,35.0,40.0,44.0
87.0,56.0,81.0,77.0,80.0,78.0,78.0
209.0,199.0,96.0,72.0,72.0,72.0,78.0
79.0,147.0,142.0,125.0,94.0,74.0,76.0
9.0,11.0,20.0,53.0,58.0,57.0,58.0
40.0,46.0,63.0,69.0,73.0,74.0,74.0
0.0,20.0,51.0,27.0,31.0,49.0,49.0
82.0,64.0,63.0,43.0,62.0,45.0,47.0
0.0,75.0,46.0,30.0,48.0,49.0,52.0
73.0,44.0,60.0,38.0,42.0,47.0,50.0
61.0,119.0,120.0,68.0,78.0,81.0,85.0
132.0,185.0,83.0,101.0,69.0,68.0,71.0
0.0,15.0,38.0,2.0,3.0,4.0,6.0
193.0,235.0,150.0,73.0,74.0,74.0,78.0
181.0,194.0,89.0,67.0,67.0,66.0,69.0
187.0,258.0,230.0,86.0,70.0,73.0,78.0
13.0,16.0,46.0,64.0,66.0,68.0,68.0
20.0,2.0,6.0,10.0,11.0,11.0,14.0
181.0,117.0,40.0,44.0,60.0,58.0,56.0
61.0,63.0,84.0,70.0,71.0,73.0,76.0
74.0,63.0,56.0,65.0,61.0,60.0,61.0
54.0,39.0,54.0,54.0,55.0,56.0,58.0
1.0,24.0,26.0,77.0,76.0,75.0,75.0
1.0,10.0,47.0,73.0,75.0,75.0,76.0
28.0,33.0,18.0,12.0,14.0,15.0,15.0
33.0,58.0,52.0,70.0,58.0,66.0,68.0
24.0,27.0,35.0,27.0,34.0,44.0,46.0
51.0,76.0,72.0,47.0,54.0,50.0,52.0
121.0,43.0,14.0,28.0,51.0,73.0,72.0
36.0,30.0,37.0,11.0,14.0,15.0,16.0
54.0,51.0,61.0,69.0,69.0,71.0,71.0
187.0,212.0,236.0,83.0,83.0,84.0,84.0
227.0,215.0,129.0,72.0,48.0,46.0,47.0
0.0,6.0,31.0,42.0,50.0,47.0,50.0
66.0,88.0,93.0,82.0,63.0,64.0,65.0
91.0,142.0,187.0,78.0,68.0,68.0,74.0
0.0,2.0,6.0,13.0,18.0,22.0,45.0
61.0,103.0,118.0,67.0,72.0,76.0,82.0
20.0,1.0,15.0,17.0,23.0,25.0,29.0
19.0,45.0,35.0,53.0,55.0,54.0,54.0
103.0,124.0,123.0,64.0,71.0,72.0,76.0
5.0,57.0,51.0,54.0,67.0,65.0,65.0
204.0,179.0,131.0,131.0,79.0,75.0,53.0
0.0,0.0,1.0,3.0,7.0,7.0,7.0
114.0,135.0,115.0,82.0,84.0,83.0,83.0
150.0,219.0,175.0,47.0,73.0,53.0,52.0
0.0,0.0,39.0,35.0,34.0,40.0,42.0
94.0,199.0,188.0,87.0,84.0,86.0,87.0
89.0,63.0,82.0,68.0,56.0,54.0,58.0
63.0,52.0,33.0,53.0,58.0,56.0,58.0
35.0,51.0,39.0,5.0,6.0,7.0,7.0
91.0,117.0,69.0,94.0,99.0,76.0,76.0
25.0,25.0,59.0,69.0,71.0,75.0,75.0
74.0,79.0,73.0,74.0,75.0,78.0,78.0
68.0,108.0,85.0,80.0,83.0,80.0,81.0
50.0,4.0,9.0,13.0,18.0,21.0,34.0
105.0,110.0,84.0,87.0,66.0,75.0,77.0
2.0,5.0,13.0,42.0,42.0,44.0,44.0
87.0,102.0,77.0,82.0,85.0,84.0,84.0
140.0,165.0,157.0,78.0,49.0,62.0,68.0
79.0,55.0,59.0,65.0,67.0,79.0,67.0
91.0,91.0,97.0,77.0,77.0,77.0,77.0
64.0,77.0,60.0,58.0,64.0,73.0,74.0
54.0,100.0,78.0,62.0,54.0,57.0,57.0
184.0,195.0,211.0,31.0,37.0,42.0,45.0
0.0,9.0,23.0,51.0,61.0,61.0,66.0
87.0,136.0,101.0,69.0,64.0,62.0,62.0
