71.0
83.0
47.0
80.0
80.0
81.0
86.0
86.0
82.0
69.0
21.0
78.0
77.0
76.0
82.0
86.0
83.0
74.0
72.0
69.0
66.0
54.0
81.0
86.0
85.0
20.0
85.0
84.0
84.0
77.0
71.0
86.0
83.0
85.0
66.0
85.0
84.0
39.0
85.0
59.0
86.0
70.0
38.0
78.0
86.0
86.0
66.0
80.0
85.0
57.0
85.0
77.0
79.0
83.0
75.0
81.0
31.0
85.0
81.0
70.0
86.0
80.0
72.0
10.0
86.0
68.0
86.0
84.0
38.0
84.0
69.0
84.0
85.0
72.0
84.0
79.0
83.0
74.0
77.0
73.0
86.0
37.0
58.0
37.0
84.0
63.0
85.0
86.0
86.0
35.0
77.0
68.0
74.0
61.0
85.0
69.0
77.0
86.0
86.0
49.0
82.0
29.0
74.0
86.0
83.0
78.0
83.0
53.0
70.0
81.0
86.0
39.0
86.0
86.0
59.0
76.0
85.0
21.0
76.0
71.0
83.0
79.0
72.0
76.0
70.0
85.0
14.0
25.0
41.0
57.0
80.0
78.0
83.0
81.0
67.0
81.0
77.0
13.0
64.0
65.0
86.0
70.0
85.0
68.0
83.0
74.0
78.0
77.0
48.0
86.0
63.0
55.0
60.0
68.0
85.0
86.0
43.0
69.0
86.0
53.0
81.0
71.0
69.0
67.0
77.0
83.0
40.0
83.0
32.0
82.0
28.0
59.0
85.0
79.0
83.0
80.0
79.0
46.0
53.0
72.0
64.0
79.0
83.0
78.0
86.0
35.0
84.0
64.0
69.0
81.0
71.0
86.0
82.0
61.0
83.0
73.0
60.0
66.0
81.0
66.0
62.0
71.0
76.0
86.0
82.0
49.0
61.0
70.0
46.0
79.0
73.0
45.0
17.0
67.0
81.0
55.0
73.0
69.0
52.0
84.0
86.0
68.0
72.0
59.0
46.0
64.0
73.0
76.0
85.0
37.0
83.0
79.0
34.0
86.0
81.0
73.0
85.0
86.0
86.0
57.0
66.0
86.0
85.0
77.0
77.0
79.0
64.0
79.0
80.0
85.0
41.0
81.0
77.0
76.0
72.0
83.0
66.0
84.0
82.0
26.0
76.0
61.0
43.0
54.0
84.0
81.0
76.0
62.0
79.0
74.0
84.0
22.0
86.0
77.0
82.0
81.0
81.0
55.0
85.0
86.0
78.0
74.0
85.0
73.0
82.0
62.0
25.0
84.0
76.0
83.0
76.0
84.0
84.0
56.0
62.0
60.0
58.0
86.0
75.0
71.0
85.0
86.0
85.0
81.0
64.0
86.0
65.0
64.0
84.0
67.0
63.0
86.0
73.0
80.0
74.0
86.0
70.0
63.0
40.0
71.0
70.0
86.0
65.0
80.0
79.0
67.0
65.0
80.0
83.0
48.0
86.0
65.0
86.0
86.0
66.0
83.0
29.0
70.0
78.0
71.0
74.0
49.0
80.0
80.0
45.0
66.0
10.0
50.0
85.0
81.0
74.0
76.0
75.0
83.0
62.0
86.0
69.0
83.0
85.0
74.0
73.0
86.0
35.0
59.0
21.0
86.0
84.0
85.0
84.0
13.0
84.0
77.0
77.0
37.0
86.0
51.0
86.0
84.0
