28.0,53.0,13.0,18.0,21.0,21.0,21.0
0.0,2.0,21.0,4.0,6.0,6.0,7.0
147.0,240.0,120.0,89.0,85.0,87.0,76.0
89.0,63.0,82.0,68.0,56.0,54.0,58.0
32.0,96.0,60.0,39.0,50.0,53.0,49.0
130.0,132.0,121.0,84.0,84.0,83.0,83.0
97.0,106.0,96.0,95.0,95.0,95.0,95.0
139.0,97.0,39.0,52.0,66.0,66.0,70.0
111.0,161.0,199.0,43.0,69.0,45.0,45.0
159.0,161.0,47.0,62.0,58.0,57.0,54.0
73.0,79.0,86.0,87.0,86.0,81.0,81.0
79.0,147.0,142.0,125.0,94.0,74.0,76.0
87.0,56.0,81.0,77.0,80.0,78.0,78.0
13.0,76.0,32.0,39.0,49.0,50.0,38.0
24.0,27.0,57.0,54.0,59.0,62.0,63.0
74.0,80.0,80.0,101.0,84.0,87.0,90.0
263.0,296.0,238.0,62.0,65.0,65.0,65.0
80.0,128.0,87.0,56.0,55.0,53.0,53.0
145.0,147.0,124.0,52.0,55.0,61.0,63.0
132.0,163.0,133.0,106.0,51.0,51.0,52.0
132.0,185.0,83.0,101.0,69.0,68.0,71.0
0.0,75.0,46.0,60.0,36.0,39.0,46.0
122.0,122.0,59.0,71.0,71.0,72.0,68.0
48.0,75.0,26.0,31.0,32.0,32.0,32.0
40.0,65.0,50.0,46.0,35.0,40.0,44.0
30.0,0.0,52.0,57.0,63.0,65.0,66.0
4.0,6.0,27.0,38.0,38.0,39.0,39.0
5.0,57.0,51.0,54.0,67.0,65.0,65.0
75.0,76.0,49.0,81.0,80.0,81.0,86.0
0.0,8.0,12.0,23.0,28.0,31.0,34.0
40.0,46.0,63.0,69.0,73.0,74.0,74.0
122.0,130.0,151.0,87.0,85.0,85.0,84.0
127.0,135.0,59.0,28.0,75.0,74.0,75.0
61.0,103.0,118.0,67.0,72.0,76.0,82.0
54.0,51.0,61.0,69.0,69.0,71.0,71.0
78.0,80.0,55.0,42.0,41.0,41.0,50.0
0.0,1.0,11.0,32.0,40.0,42.0,44.0
58.0,64.0,72.0,70.0,86.0,86.0,87.0
62.0,83.0,80.0,70.0,68.0,71.0,71.0
204.0,179.0,131.0,131.0,79.0,75.0,53.0
124.0,123.0,101.0,95.0,104.0,104.0,103.0
36.0,53.0,52.0,79.0,70.0,74.0,74.0
227.0,215.0,129.0,72.0,48.0,46.0,47.0
138.0,201.0,76.0,59.0,59.0,59.0,58.0
91.0,91.0,97.0,77.0,77.0,77.0,77.0
0.0,5.0,11.0,27.0,34.0,38.0,41.0
37.0,46.0,71.0,63.0,66.0,67.0,67.0
39.0,42.0,76.0,26.0,30.0,33.0,42.0
88.0,118.0,114.0,90.0,95.0,97.0,98.0
9.0,11.0,20.0,53.0,58.0,57.0,58.0
69.0,102.0,12.0,23.0,30.0,31.0,35.0
30.0,36.0,7.0,13.0,17.0,17.0,22.0
94.0,46.0,81.0,58.0,58.0,58.0,58.0
172.0,186.0,122.0,88.0,89.0,89.0,89.0
87.0,97.0,118.0,81.0,77.0,73.0,76.0
17.0,110.0,82.0,59.0,60.0,61.0,62.0
41.0,75.0,58.0,49.0,56.0,57.0,56.0
137.0,143.0,136.0,84.0,84.0,85.0,86.0
0.0,75.0,46.0,30.0,48.0,49.0,52.0
184.0,195.0,211.0,31.0,37.0,42.0,45.0
213.0,195.0,205.0,80.0,75.0,76.0,77.0
128.0,162.0,119.0,140.0,76.0,75.0,76.0
88.0,134.0,84.0,80.0,69.0,70.0,73.0
94.0,81.0,35.0,27.0,27.0,30.0,34.0
128.0,70.0,82.0,80.0,85.0,82.0,82.0
114.0,123.0,116.0,102.0,113.0,116.0,120.0
124.0,143.0,73.0,78.0,73.0,78.0,76.0
1.0,24.0,26.0,77.0,76.0,75.0,75.0
91.0,119.0,13.0,15.0,17.0,19.0,17.0
60.0,32.0,36.0,15.0,17.0,19.0,19.0
114.0,116.0,107.0,61.0,78.0,72.0,72.0
35.0,37.0,58.0,55.0,67.0,73.0,75.0
13.0,14.0,40.0,52.0,53.0,56.0,57.0
1.0,28.0,22.0,22.0,16.0,36.0,38.0
62.0,58.0,71.0,59.0,64.0,67.0,76.0
52.0,51.0,58.0,56.0,56.0,53.0,54.0
187.0,258.0,230.0,86.0,70.0,73.0,78.0
92.0,54.0,73.0,54.0,72.0,51.0,51.0
94.0,47.0,82.0,59.0,59.0,59.0,59.0
34.0,14.0,56.0,14.0,16.0,19.0,18.0
30.0,2.0,4.0,7.0,8.0,11.0,10.0
132.0,119.0,109.0,68.0,68.0,74.0,75.0
62.0,82.0,70.0,63.0,65.0,59.0,61.0
112.0,146.0,152.0,54.0,59.0,59.0,61.0
1.0,53.0,60.0,73.0,74.0,81.0,81.0
130.0,104.0,61.0,81.0,79.0,80.0,80.0
111.0,105.0,103.0,93.0,87.0,86.0,86.0
20.0,29.0,65.0,71.0,76.0,76.0,76.0
21.0,84.0,61.0,60.0,64.0,65.0,55.0
0.0,2.0,5.0,6.0,11.0,13.0,17.0
187.0,212.0,236.0,83.0,83.0,84.0,84.0
20.0,20.0,3.0,8.0,22.0,22.0,22.0
112.0,120.0,104.0,74.0,78.0,78.0,78.0
61.0,119.0,120.0,68.0,78.0,81.0,85.0
72.0,70.0,58.0,63.0,68.0,73.0,61.0
37.0,80.0,82.0,67.0,77.0,75.0,84.0
74.0,77.0,36.0,36.0,46.0,46.0,76.0
91.0,130.0,93.0,90.0,90.0,91.0,90.0
103.0,120.0,108.0,63.0,65.0,63.0,63.0
49.0,102.0,103.0,51.0,59.0,59.0,63.0
157.0,177.0,102.0,92.0,91.0,92.0,84.0
183.0,225.0,142.0,67.0,71.0,71.0,79.0
0.0,0.0,3.0,10.0,12.0,12.0,12.0
65.0,53.0,62.0,56.0,59.0,59.0,59.0
36.0,30.0,37.0,11.0,14.0,15.0,16.0
188.0,219.0,124.0,100.0,87.0,87.0,87.0
79.0,55.0,62.0,64.0,66.0,67.0,80.0
7.0,59.0,46.0,73.0,61.0,61.0,58.0
9.0,16.0,34.0,26.0,32.0,35.0,45.0
121.0,43.0,14.0,28.0,51.0,73.0,72.0
67.0,76.0,68.0,68.0,68.0,67.0,72.0
107.0,191.0,113.0,81.0,82.0,82.0,82.0
61.0,59.0,68.0,66.0,76.0,79.0,80.0
39.0,84.0,91.0,59.0,66.0,64.0,74.0
0.0,1.0,4.0,61.0,42.0,42.0,44.0
1.0,4.0,20.0,40.0,43.0,48.0,48.0
0.0,41.0,50.0,67.0,72.0,73.0,78.0
18.0,61.0,65.0,47.0,37.0,39.0,39.0
0.0,6.0,31.0,42.0,50.0,47.0,50.0
53.0,60.0,75.0,77.0,83.0,81.0,81.0
74.0,63.0,56.0,65.0,61.0,60.0,61.0
93.0,45.0,38.0,64.0,66.0,68.0,67.0
38.0,111.0,113.0,55.0,46.0,48.0,48.0
43.0,51.0,34.0,29.0,35.0,38.0,41.0
51.0,38.0,42.0,49.0,50.0,51.0,64.0
57.0,84.0,93.0,54.0,60.0,53.0,56.0
116.0,145.0,124.0,62.0,65.0,65.0,65.0
68.0,108.0,85.0,80.0,83.0,80.0,81.0
0.0,29.0,47.0,58.0,32.0,35.0,40.0
82.0,34.0,67.0,70.0,74.0,74.0,75.0
2.0,5.0,13.0,42.0,42.0,44.0,44.0
30.0,2.0,3.0,5.0,6.0,11.0,10.0
133.0,98.0,33.0,38.0,39.0,42.0,47.0
20.0,25.0,40.0,44.0,50.0,53.0,53.0
74.0,95.0,79.0,84.0,78.0,77.0,77.0
31.0,33.0,15.0,24.0,27.0,27.0,27.0
0.0,15.0,17.0,2.0,4.0,6.0,7.0
140.0,147.0,119.0,84.0,83.0,79.0,81.0
168.0,155.0,163.0,31.0,36.0,42.0,43.0
9.0,9.0,41.0,53.0,56.0,63.0,64.0
129.0,130.0,141.0,75.0,77.0,78.0,81.0
0.0,2.0,3.0,5.0,5.0,9.0,7.0
0.0,2.0,3.0,5.0,5.0,8.0,8.0
140.0,154.0,98.0,47.0,47.0,68.0,69.0
38.0,113.0,87.0,77.0,81.0,81.0,81.0
148.0,123.0,156.0,79.0,72.0,75.0,75.0
209.0,199.0,96.0,72.0,72.0,72.0,78.0
63.0,52.0,33.0,53.0,58.0,56.0,58.0
40.0,47.0,73.0,77.0,75.0,76.0,75.0
0.0,3.0,3.0,6.0,6.0,8.0,8.0
0.0,30.0,21.0,18.0,15.0,17.0,25.0
104.0,182.0,155.0,136.0,68.0,49.0,50.0
0.0,0.0,1.0,3.0,7.0,7.0,7.0
74.0,82.0,75.0,72.0,77.0,78.0,83.0
0.0,5.0,14.0,29.0,31.0,39.0,40.0
122.0,180.0,123.0,62.0,69.0,70.0,69.0
76.0,130.0,79.0,50.0,52.0,58.0,59.0
193.0,209.0,143.0,69.0,78.0,80.0,80.0
126.0,78.0,28.0,52.0,55.0,58.0,56.0
41.0,18.0,42.0,55.0,64.0,67.0,69.0
126.0,182.0,194.0,57.0,59.0,58.0,58.0
20.0,1.0,15.0,17.0,23.0,25.0,29.0
113.0,116.0,80.0,35.0,54.0,47.0,48.0
30.0,30.0,36.0,9.0,11.0,14.0,14.0
0.0,7.0,58.0,46.0,48.0,41.0,43.0
78.0,66.0,33.0,39.0,43.0,46.0,47.0
1.0,10.0,47.0,73.0,75.0,75.0,76.0
38.0,43.0,50.0,58.0,55.0,59.0,56.0
87.0,136.0,101.0,69.0,64.0,62.0,62.0
164.0,223.0,268.0,80.0,80.0,79.0,79.0
60.0,146.0,151.0,69.0,69.0,68.0,68.0
145.0,128.0,128.0,54.0,57.0,59.0,58.0
116.0,154.0,156.0,68.0,70.0,72.0,72.0
55.0,119.0,58.0,39.0,53.0,53.0,52.0
102.0,90.0,55.0,58.0,60.0,64.0,65.0
53.0,36.0,41.0,52.0,23.0,32.0,36.0
72.0,92.0,39.0,40.0,23.0,25.0,24.0
0.0,0.0,23.0,36.0,43.0,43.0,43.0
37.0,79.0,31.0,31.0,31.0,29.0,63.0
195.0,240.0,259.0,65.0,67.0,71.0,71.0
37.0,30.0,43.0,53.0,51.0,57.0,59.0
0.0,5.0,38.0,52.0,55.0,59.0,61.0
